STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLG,D,8,FNF,,20051001,-63,r,CFS
TLG,D,8,FNF,,20051002,224,r,CFS
TLG,D,8,FNF,,20051003,7,r,CFS
TLG,D,8,FNF,,20051004,323,r,CFS
TLG,D,8,FNF,,20051005,339,r,CFS
TLG,D,8,FNF,,20051006,-261,r,CFS
TLG,D,8,FNF,,20051007,325,r,CFS
TLG,D,8,FNF,,20051008,399,r,CFS
TLG,D,8,FNF,,20051009,162,r,CFS
TLG,D,8,FNF,,20051010,11,r,CFS
TLG,D,8,FNF,,20051011,84,r,CFS
TLG,D,8,FNF,,20051012,208,r,CFS
TLG,D,8,FNF,,20051013,148,r,CFS
TLG,D,8,FNF,,20051014,-221,r,CFS
TLG,D,8,FNF,,20051015,130,r,CFS
TLG,D,8,FNF,,20051016,241,r,CFS
TLG,D,8,FNF,,20051017,150,r,CFS
TLG,D,8,FNF,,20051018,67,r,CFS
TLG,D,8,FNF,,20051019,139,r,CFS
TLG,D,8,FNF,,20051020,256,r,CFS
TLG,D,8,FNF,,20051021,267,r,CFS
TLG,D,8,FNF,,20051022,404,r,CFS
TLG,D,8,FNF,,20051023,-189,r,CFS
TLG,D,8,FNF,,20051024,-16,r,CFS
TLG,D,8,FNF,,20051025,172,r,CFS
TLG,D,8,FNF,,20051026,365,r,CFS
TLG,D,8,FNF,,20051027,931,r,CFS
TLG,D,8,FNF,,20051028,207,r,CFS
TLG,D,8,FNF,,20051029,486,r,CFS
TLG,D,8,FNF,,20051030,-131,r,CFS
TLG,D,8,FNF,,20051031,541,r,CFS
TLG,D,8,FNF,,20051101,-47,r,CFS
TLG,D,8,FNF,,20051102,267,r,CFS
TLG,D,8,FNF,,20051103,49,r,CFS
TLG,D,8,FNF,,20051104,379,r,CFS
TLG,D,8,FNF,,20051105,-112,r,CFS
TLG,D,8,FNF,,20051106,490,r,CFS
TLG,D,8,FNF,,20051107,-170,r,CFS
TLG,D,8,FNF,,20051108,586,r,CFS
TLG,D,8,FNF,,20051109,448,r,CFS
TLG,D,8,FNF,,20051110,-27,r,CFS
TLG,D,8,FNF,,20051111,462,r,CFS
TLG,D,8,FNF,,20051112,41,r,CFS
TLG,D,8,FNF,,20051113,595,r,CFS
TLG,D,8,FNF,,20051114,-281,r,CFS
TLG,D,8,FNF,,20051115,174,r,CFS
TLG,D,8,FNF,,20051116,344,r,CFS
TLG,D,8,FNF,,20051117,-136,r,CFS
TLG,D,8,FNF,,20051118,282,r,CFS
TLG,D,8,FNF,,20051119,278,r,CFS
TLG,D,8,FNF,,20051120,224,r,CFS
TLG,D,8,FNF,,20051121,241,r,CFS
TLG,D,8,FNF,,20051122,-275,r,CFS
TLG,D,8,FNF,,20051123,298,r,CFS
TLG,D,8,FNF,,20051124,-96,r,CFS
TLG,D,8,FNF,,20051125,501,r,CFS
TLG,D,8,FNF,,20051126,460,r,CFS
TLG,D,8,FNF,,20051127,-145,r,CFS
TLG,D,8,FNF,,20051128,402,r,CFS
TLG,D,8,FNF,,20051129,"1,391",r,CFS
TLG,D,8,FNF,,20051130,"1,519",r,CFS
TLG,D,8,FNF,,20051201,"5,304",r,CFS
TLG,D,8,FNF,,20051202,"7,606",r,CFS
TLG,D,8,FNF,,20051203,"1,627",r,CFS
TLG,D,8,FNF,,20051204,"1,380",r,CFS
TLG,D,8,FNF,,20051205,725,r,CFS
TLG,D,8,FNF,,20051206,876,r,CFS
TLG,D,8,FNF,,20051207,"1,036",r,CFS
TLG,D,8,FNF,,20051208,404,r,CFS
TLG,D,8,FNF,,20051209,915,r,CFS
TLG,D,8,FNF,,20051210,962,r,CFS
TLG,D,8,FNF,,20051211,649,r,CFS
TLG,D,8,FNF,,20051212,487,r,CFS
TLG,D,8,FNF,,20051213,198,r,CFS
TLG,D,8,FNF,,20051214,130,r,CFS
TLG,D,8,FNF,,20051215,533,r,CFS
TLG,D,8,FNF,,20051216,210,r,CFS
TLG,D,8,FNF,,20051217,455,r,CFS
TLG,D,8,FNF,,20051218,"3,065",r,CFS
TLG,D,8,FNF,,20051219,"3,762",r,CFS
TLG,D,8,FNF,,20051220,"1,948",r,CFS
TLG,D,8,FNF,,20051221,"1,992",r,CFS
TLG,D,8,FNF,,20051222,"7,261",r,CFS
TLG,D,8,FNF,,20051223,"5,893",r,CFS
TLG,D,8,FNF,,20051224,"3,163",r,CFS
TLG,D,8,FNF,,20051225,"3,467",r,CFS
TLG,D,8,FNF,,20051226,"6,444",r,CFS
TLG,D,8,FNF,,20051227,"2,813",r,CFS
TLG,D,8,FNF,,20051228,"7,675",r,CFS
TLG,D,8,FNF,,20051229,"5,534",r,CFS
TLG,D,8,FNF,,20051230,"7,926",r,CFS
TLG,D,8,FNF,,20051231,"43,433",r,CFS
TLG,D,8,FNF,,20060101,"12,109",r,CFS
TLG,D,8,FNF,,20060102,"21,732",r,CFS
TLG,D,8,FNF,,20060103,"9,985",r,CFS
TLG,D,8,FNF,,20060104,"5,549",r,CFS
TLG,D,8,FNF,,20060105,"5,171",r,CFS
TLG,D,8,FNF,,20060106,"4,136",r,CFS
TLG,D,8,FNF,,20060107,"4,255",r,CFS
TLG,D,8,FNF,,20060108,"3,647",r,CFS
TLG,D,8,FNF,,20060109,"2,993",r,CFS
TLG,D,8,FNF,,20060110,"2,689",r,CFS
TLG,D,8,FNF,,20060111,"2,089",r,CFS
TLG,D,8,FNF,,20060112,"2,275",r,CFS
TLG,D,8,FNF,,20060113,"2,650",r,CFS
TLG,D,8,FNF,,20060114,"3,411",r,CFS
TLG,D,8,FNF,,20060115,"3,105",r,CFS
TLG,D,8,FNF,,20060116,"2,357",r,CFS
TLG,D,8,FNF,,20060117,"2,512",r,CFS
TLG,D,8,FNF,,20060118,"4,014",r,CFS
TLG,D,8,FNF,,20060119,"3,038",r,CFS
TLG,D,8,FNF,,20060120,"2,309",r,CFS
TLG,D,8,FNF,,20060121,"2,462",r,CFS
TLG,D,8,FNF,,20060122,"1,959",r,CFS
TLG,D,8,FNF,,20060123,"1,187",r,CFS
TLG,D,8,FNF,,20060124,"1,867",r,CFS
TLG,D,8,FNF,,20060125,"1,612",r,CFS
TLG,D,8,FNF,,20060126,"1,253",r,CFS
TLG,D,8,FNF,,20060127,"1,511",r,CFS
TLG,D,8,FNF,,20060128,"1,652",r,CFS
TLG,D,8,FNF,,20060129,"1,981",r,CFS
TLG,D,8,FNF,,20060130,"1,696",r,CFS
TLG,D,8,FNF,,20060131,"2,158",r,CFS
TLG,D,8,FNF,,20060201,"2,133",r,CFS
TLG,D,8,FNF,,20060202,"2,626",r,CFS
TLG,D,8,FNF,,20060203,"3,779",r,CFS
TLG,D,8,FNF,,20060204,"2,579",r,CFS
TLG,D,8,FNF,,20060205,"2,568",r,CFS
TLG,D,8,FNF,,20060206,"1,721",r,CFS
TLG,D,8,FNF,,20060207,"1,791",r,CFS
TLG,D,8,FNF,,20060208,"2,022",r,CFS
TLG,D,8,FNF,,20060209,"1,969",r,CFS
TLG,D,8,FNF,,20060210,"1,939",r,CFS
TLG,D,8,FNF,,20060211,"1,786",r,CFS
TLG,D,8,FNF,,20060212,"2,223",r,CFS
TLG,D,8,FNF,,20060213,"1,912",r,CFS
TLG,D,8,FNF,,20060214,"2,064",r,CFS
TLG,D,8,FNF,,20060215,"1,630",r,CFS
TLG,D,8,FNF,,20060216,"1,532",r,CFS
TLG,D,8,FNF,,20060217,"1,800",r,CFS
TLG,D,8,FNF,,20060218,975,r,CFS
TLG,D,8,FNF,,20060219,"1,573",r,CFS
TLG,D,8,FNF,,20060220,"1,515",r,CFS
TLG,D,8,FNF,,20060221,878,r,CFS
TLG,D,8,FNF,,20060222,"1,395",r,CFS
TLG,D,8,FNF,,20060223,"1,253",r,CFS
TLG,D,8,FNF,,20060224,"1,072",r,CFS
TLG,D,8,FNF,,20060225,899,r,CFS
TLG,D,8,FNF,,20060226,"1,375",r,CFS
TLG,D,8,FNF,,20060227,"10,280",r,CFS
TLG,D,8,FNF,,20060228,"22,016",r,CFS
TLG,D,8,FNF,,20060301,"7,808",r,CFS
TLG,D,8,FNF,,20060302,"5,694",r,CFS
TLG,D,8,FNF,,20060303,"6,247",r,CFS
TLG,D,8,FNF,,20060304,"4,385",r,CFS
TLG,D,8,FNF,,20060305,"4,326",r,CFS
TLG,D,8,FNF,,20060306,"5,931",r,CFS
TLG,D,8,FNF,,20060307,"4,649",r,CFS
TLG,D,8,FNF,,20060308,"4,128",r,CFS
TLG,D,8,FNF,,20060309,"3,260",r,CFS
TLG,D,8,FNF,,20060310,"3,985",r,CFS
TLG,D,8,FNF,,20060311,"3,952",r,CFS
TLG,D,8,FNF,,20060312,"2,805",r,CFS
TLG,D,8,FNF,,20060313,"3,114",r,CFS
TLG,D,8,FNF,,20060314,"4,529",r,CFS
TLG,D,8,FNF,,20060315,"3,531",r,CFS
TLG,D,8,FNF,,20060316,"2,891",r,CFS
TLG,D,8,FNF,,20060317,"6,107",r,CFS
TLG,D,8,FNF,,20060318,"3,879",r,CFS
TLG,D,8,FNF,,20060319,"3,337",r,CFS
TLG,D,8,FNF,,20060320,"3,782",r,CFS
TLG,D,8,FNF,,20060321,"3,457",r,CFS
TLG,D,8,FNF,,20060322,"2,519",r,CFS
TLG,D,8,FNF,,20060323,"3,166",r,CFS
TLG,D,8,FNF,,20060324,"3,122",r,CFS
TLG,D,8,FNF,,20060325,"9,058",r,CFS
TLG,D,8,FNF,,20060326,"5,749",r,CFS
TLG,D,8,FNF,,20060327,"5,412",r,CFS
TLG,D,8,FNF,,20060328,"7,746",r,CFS
TLG,D,8,FNF,,20060329,"7,025",r,CFS
TLG,D,8,FNF,,20060330,"5,345",r,CFS
TLG,D,8,FNF,,20060331,"6,689",r,CFS
TLG,D,8,FNF,,20060401,"7,224",r,CFS
TLG,D,8,FNF,,20060402,"5,318",r,CFS
TLG,D,8,FNF,,20060403,"20,480",r,CFS
TLG,D,8,FNF,,20060404,"34,098",r,CFS
TLG,D,8,FNF,,20060405,"19,499",r,CFS
TLG,D,8,FNF,,20060406,"8,093",r,CFS
TLG,D,8,FNF,,20060407,"9,753",r,CFS
TLG,D,8,FNF,,20060408,"10,311",r,CFS
TLG,D,8,FNF,,20060409,"7,040",r,CFS
TLG,D,8,FNF,,20060410,"7,412",r,CFS
TLG,D,8,FNF,,20060411,"6,607",r,CFS
TLG,D,8,FNF,,20060412,"7,096",r,CFS
TLG,D,8,FNF,,20060413,"7,461",r,CFS
TLG,D,8,FNF,,20060414,"8,107",r,CFS
TLG,D,8,FNF,,20060415,"8,851",r,CFS
TLG,D,8,FNF,,20060416,"10,036",r,CFS
TLG,D,8,FNF,,20060417,"11,045",r,CFS
TLG,D,8,FNF,,20060418,"7,655",r,CFS
TLG,D,8,FNF,,20060419,"7,317",r,CFS
TLG,D,8,FNF,,20060420,"8,253",r,CFS
TLG,D,8,FNF,,20060421,"8,001",r,CFS
TLG,D,8,FNF,,20060422,"8,717",r,CFS
TLG,D,8,FNF,,20060423,"7,078",r,CFS
TLG,D,8,FNF,,20060424,"6,549",r,CFS
TLG,D,8,FNF,,20060425,"5,598",r,CFS
TLG,D,8,FNF,,20060426,"9,234",r,CFS
TLG,D,8,FNF,,20060427,"12,108",r,CFS
TLG,D,8,FNF,,20060428,"13,614",r,CFS
TLG,D,8,FNF,,20060429,"15,703",r,CFS
TLG,D,8,FNF,,20060430,"15,637",r,CFS
TLG,D,8,FNF,,20060501,"14,414",r,CFS
TLG,D,8,FNF,,20060502,"14,519",r,CFS
TLG,D,8,FNF,,20060503,"14,157",r,CFS
TLG,D,8,FNF,,20060504,"13,250",r,CFS
TLG,D,8,FNF,,20060505,"12,235",r,CFS
TLG,D,8,FNF,,20060506,"12,792",r,CFS
TLG,D,8,FNF,,20060507,"12,718",r,CFS
TLG,D,8,FNF,,20060508,"14,008",r,CFS
TLG,D,8,FNF,,20060509,"14,355",r,CFS
TLG,D,8,FNF,,20060510,"14,336",r,CFS
TLG,D,8,FNF,,20060511,"15,088",r,CFS
TLG,D,8,FNF,,20060512,"14,393",r,CFS
TLG,D,8,FNF,,20060513,"15,346",r,CFS
TLG,D,8,FNF,,20060514,"15,655",r,CFS
TLG,D,8,FNF,,20060515,"16,875",r,CFS
TLG,D,8,FNF,,20060516,"17,442",r,CFS
TLG,D,8,FNF,,20060517,"18,143",r,CFS
TLG,D,8,FNF,,20060518,"19,105",r,CFS
TLG,D,8,FNF,,20060519,"18,798",r,CFS
TLG,D,8,FNF,,20060520,"19,006",r,CFS
TLG,D,8,FNF,,20060521,"16,371",r,CFS
TLG,D,8,FNF,,20060522,"14,583",r,CFS
TLG,D,8,FNF,,20060523,"7,995",r,CFS
TLG,D,8,FNF,,20060524,"9,810",r,CFS
TLG,D,8,FNF,,20060525,"12,284",r,CFS
TLG,D,8,FNF,,20060526,"11,871",r,CFS
TLG,D,8,FNF,,20060527,"10,553",r,CFS
TLG,D,8,FNF,,20060528,"6,775",r,CFS
TLG,D,8,FNF,,20060529,"6,170",r,CFS
TLG,D,8,FNF,,20060530,"7,527",r,CFS
TLG,D,8,FNF,,20060531,"9,966",r,CFS
TLG,D,8,FNF,,20060601,"11,633",r,CFS
TLG,D,8,FNF,,20060602,"12,773",r,CFS
TLG,D,8,FNF,,20060603,"13,840",r,CFS
TLG,D,8,FNF,,20060604,"15,248",r,CFS
TLG,D,8,FNF,,20060605,"14,205",r,CFS
TLG,D,8,FNF,,20060606,"15,386",r,CFS
TLG,D,8,FNF,,20060607,"15,883",r,CFS
TLG,D,8,FNF,,20060608,"13,421",r,CFS
TLG,D,8,FNF,,20060609,"12,659",r,CFS
TLG,D,8,FNF,,20060610,"12,307",r,CFS
TLG,D,8,FNF,,20060611,"11,014",r,CFS
TLG,D,8,FNF,,20060612,"11,110",r,CFS
TLG,D,8,FNF,,20060613,"9,958",r,CFS
TLG,D,8,FNF,,20060614,"7,303",r,CFS
TLG,D,8,FNF,,20060615,"7,850",r,CFS
TLG,D,8,FNF,,20060616,"8,205",r,CFS
TLG,D,8,FNF,,20060617,"10,407",r,CFS
TLG,D,8,FNF,,20060618,"9,560",r,CFS
TLG,D,8,FNF,,20060619,"9,976",r,CFS
TLG,D,8,FNF,,20060620,"10,029",r,CFS
TLG,D,8,FNF,,20060621,"10,016",r,CFS
TLG,D,8,FNF,,20060622,"10,131",r,CFS
TLG,D,8,FNF,,20060623,"10,418",r,CFS
TLG,D,8,FNF,,20060624,"10,228",r,CFS
TLG,D,8,FNF,,20060625,"10,010",r,CFS
TLG,D,8,FNF,,20060626,"9,566",r,CFS
TLG,D,8,FNF,,20060627,"8,132",r,CFS
TLG,D,8,FNF,,20060628,"8,283",r,CFS
TLG,D,8,FNF,,20060629,"7,729",r,CFS
TLG,D,8,FNF,,20060630,"7,488",r,CFS
TLG,D,8,FNF,,20060701,"6,670",r,CFS
TLG,D,8,FNF,,20060702,"6,600",r,CFS
TLG,D,8,FNF,,20060703,"6,361",r,CFS
TLG,D,8,FNF,,20060704,"5,432",r,CFS
TLG,D,8,FNF,,20060705,"5,613",r,CFS
TLG,D,8,FNF,,20060706,"5,161",r,CFS
TLG,D,8,FNF,,20060707,"4,497",r,CFS
TLG,D,8,FNF,,20060708,"4,367",r,CFS
TLG,D,8,FNF,,20060709,"4,175",r,CFS
TLG,D,8,FNF,,20060710,"3,674",r,CFS
TLG,D,8,FNF,,20060711,"3,729",r,CFS
TLG,D,8,FNF,,20060712,"3,870",r,CFS
TLG,D,8,FNF,,20060713,"2,986",r,CFS
TLG,D,8,FNF,,20060714,"2,859",r,CFS
TLG,D,8,FNF,,20060715,"2,723",r,CFS
TLG,D,8,FNF,,20060716,"2,180",r,CFS
TLG,D,8,FNF,,20060717,"2,571",r,CFS
TLG,D,8,FNF,,20060718,"2,409",r,CFS
TLG,D,8,FNF,,20060719,"2,702",r,CFS
TLG,D,8,FNF,,20060720,"3,030",r,CFS
TLG,D,8,FNF,,20060721,"2,718",r,CFS
TLG,D,8,FNF,,20060722,"2,165",r,CFS
TLG,D,8,FNF,,20060723,"2,381",r,CFS
TLG,D,8,FNF,,20060724,"2,535",r,CFS
TLG,D,8,FNF,,20060725,"1,826",r,CFS
TLG,D,8,FNF,,20060726,"1,409",r,CFS
TLG,D,8,FNF,,20060727,"1,664",r,CFS
TLG,D,8,FNF,,20060728,"1,224",r,CFS
TLG,D,8,FNF,,20060729,889,r,CFS
TLG,D,8,FNF,,20060730,"1,177",r,CFS
TLG,D,8,FNF,,20060731,818,r,CFS
TLG,D,8,FNF,,20060801,789,r,CFS
TLG,D,8,FNF,,20060802,628,r,CFS
TLG,D,8,FNF,,20060803,750,r,CFS
TLG,D,8,FNF,,20060804,642,r,CFS
TLG,D,8,FNF,,20060805,522,r,CFS
TLG,D,8,FNF,,20060806,984,r,CFS
TLG,D,8,FNF,,20060807,374,r,CFS
TLG,D,8,FNF,,20060808,702,r,CFS
TLG,D,8,FNF,,20060809,732,r,CFS
TLG,D,8,FNF,,20060810,607,r,CFS
TLG,D,8,FNF,,20060811,649,r,CFS
TLG,D,8,FNF,,20060812,203,r,CFS
TLG,D,8,FNF,,20060813,400,r,CFS
TLG,D,8,FNF,,20060814,-147,r,CFS
TLG,D,8,FNF,,20060815,810,r,CFS
TLG,D,8,FNF,,20060816,337,r,CFS
TLG,D,8,FNF,,20060817,302,r,CFS
TLG,D,8,FNF,,20060818,222,r,CFS
TLG,D,8,FNF,,20060819,231,r,CFS
TLG,D,8,FNF,,20060820,-664,r,CFS
TLG,D,8,FNF,,20060821,"-1,702",r,CFS
TLG,D,8,FNF,,20060822,655,r,CFS
TLG,D,8,FNF,,20060823,"1,715",r,CFS
TLG,D,8,FNF,,20060824,"1,555",r,CFS
TLG,D,8,FNF,,20060825,119,r,CFS
TLG,D,8,FNF,,20060826,782,r,CFS
TLG,D,8,FNF,,20060827,370,r,CFS
TLG,D,8,FNF,,20060828,-59,r,CFS
TLG,D,8,FNF,,20060829,522,r,CFS
TLG,D,8,FNF,,20060830,26,r,CFS
TLG,D,8,FNF,,20060831,62,r,CFS
TLG,D,8,FNF,,20060901,343,r,CFS
TLG,D,8,FNF,,20060902,593,r,CFS
TLG,D,8,FNF,,20060903,-234,r,CFS
TLG,D,8,FNF,,20060904,391,r,CFS
TLG,D,8,FNF,,20060905,472,r,CFS
TLG,D,8,FNF,,20060906,-103,r,CFS
TLG,D,8,FNF,,20060907,186,r,CFS
TLG,D,8,FNF,,20060908,-4,r,CFS
TLG,D,8,FNF,,20060909,333,r,CFS
TLG,D,8,FNF,,20060910,483,r,CFS
TLG,D,8,FNF,,20060911,247,r,CFS
TLG,D,8,FNF,,20060912,-104,r,CFS
TLG,D,8,FNF,,20060913,273,r,CFS
TLG,D,8,FNF,,20060914,-30,r,CFS
TLG,D,8,FNF,,20060915,-14,r,CFS
TLG,D,8,FNF,,20060916,725,r,CFS
TLG,D,8,FNF,,20060917,-277,r,CFS
TLG,D,8,FNF,,20060918,390,r,CFS
TLG,D,8,FNF,,20060919,-155,r,CFS
TLG,D,8,FNF,,20060920,-12,r,CFS
TLG,D,8,FNF,,20060921,577,r,CFS
TLG,D,8,FNF,,20060922,-42,r,CFS
TLG,D,8,FNF,,20060923,82,r,CFS
TLG,D,8,FNF,,20060924,256,r,CFS
TLG,D,8,FNF,,20060925,-13,r,CFS
TLG,D,8,FNF,,20060926,510,r,CFS
TLG,D,8,FNF,,20060927,-53,r,CFS
TLG,D,8,FNF,,20060928,-150,r,CFS
TLG,D,8,FNF,,20060929,518,r,CFS
TLG,D,8,FNF,,20060930,-252,r,CFS
TLG,D,8,FNF,,20061001,475,r,CFS
TLG,D,8,FNF,,20061002,326,r,CFS
TLG,D,8,FNF,,20061003,-59,r,CFS
TLG,D,8,FNF,,20061004,360,r,CFS
TLG,D,8,FNF,,20061005,423,r,CFS
TLG,D,8,FNF,,20061006,233,r,CFS
TLG,D,8,FNF,,20061007,578,r,CFS
TLG,D,8,FNF,,20061008,-11,r,CFS
TLG,D,8,FNF,,20061009,574,r,CFS
TLG,D,8,FNF,,20061010,-79,r,CFS
TLG,D,8,FNF,,20061011,303,r,CFS
TLG,D,8,FNF,,20061012,-150,r,CFS
TLG,D,8,FNF,,20061013,387,r,CFS
TLG,D,8,FNF,,20061014,-159,r,CFS
TLG,D,8,FNF,,20061015,-201,r,CFS
TLG,D,8,FNF,,20061016,106,r,CFS
TLG,D,8,FNF,,20061017,294,r,CFS
TLG,D,8,FNF,,20061018,63,r,CFS
TLG,D,8,FNF,,20061019,60,r,CFS
TLG,D,8,FNF,,20061020,187,r,CFS
TLG,D,8,FNF,,20061021,374,r,CFS
TLG,D,8,FNF,,20061022,-41,r,CFS
TLG,D,8,FNF,,20061023,148,r,CFS
TLG,D,8,FNF,,20061024,267,r,CFS
TLG,D,8,FNF,,20061025,-214,r,CFS
TLG,D,8,FNF,,20061026,329,r,CFS
TLG,D,8,FNF,,20061027,-251,r,CFS
TLG,D,8,FNF,,20061028,544,r,CFS
TLG,D,8,FNF,,20061029,-244,r,CFS
TLG,D,8,FNF,,20061030,340,r,CFS
TLG,D,8,FNF,,20061031,-76,r,CFS
TLG,D,8,FNF,,20061101,382,r,CFS
TLG,D,8,FNF,,20061102,6,r,CFS
TLG,D,8,FNF,,20061103,335,r,CFS
TLG,D,8,FNF,,20061104,-56,r,CFS
TLG,D,8,FNF,,20061105,483,r,CFS
TLG,D,8,FNF,,20061106,-219,r,CFS
TLG,D,8,FNF,,20061107,319,r,CFS
TLG,D,8,FNF,,20061108,-93,r,CFS
TLG,D,8,FNF,,20061109,401,r,CFS
TLG,D,8,FNF,,20061110,-144,r,CFS
TLG,D,8,FNF,,20061111,469,r,CFS
TLG,D,8,FNF,,20061112,25,r,CFS
TLG,D,8,FNF,,20061113,"1,093",r,CFS
TLG,D,8,FNF,,20061114,"1,818",r,CFS
TLG,D,8,FNF,,20061115,689,r,CFS
TLG,D,8,FNF,,20061116,437,r,CFS
TLG,D,8,FNF,,20061117,386,r,CFS
TLG,D,8,FNF,,20061118,-221,r,CFS
TLG,D,8,FNF,,20061119,556,r,CFS
TLG,D,8,FNF,,20061120,7,r,CFS
TLG,D,8,FNF,,20061121,480,r,CFS
TLG,D,8,FNF,,20061122,-38,r,CFS
TLG,D,8,FNF,,20061123,154,r,CFS
TLG,D,8,FNF,,20061124,306,r,CFS
TLG,D,8,FNF,,20061125,-230,r,CFS
TLG,D,8,FNF,,20061126,278,r,CFS
TLG,D,8,FNF,,20061127,375,r,CFS
TLG,D,8,FNF,,20061128,319,r,CFS
TLG,D,8,FNF,,20061129,-234,r,CFS
TLG,D,8,FNF,,20061130,219,r,CFS
TLG,D,8,FNF,,20061201,246,r,CFS
TLG,D,8,FNF,,20061202,344,r,CFS
TLG,D,8,FNF,,20061203,-158,r,CFS
TLG,D,8,FNF,,20061204,292,r,CFS
TLG,D,8,FNF,,20061205,196,r,CFS
TLG,D,8,FNF,,20061206,244,r,CFS
TLG,D,8,FNF,,20061207,-338,r,CFS
TLG,D,8,FNF,,20061208,251,r,CFS
TLG,D,8,FNF,,20061209,957,r,CFS
TLG,D,8,FNF,,20061210,"1,059",r,CFS
TLG,D,8,FNF,,20061211,403,r,CFS
TLG,D,8,FNF,,20061212,601,r,CFS
TLG,D,8,FNF,,20061213,705,r,CFS
TLG,D,8,FNF,,20061214,802,r,CFS
TLG,D,8,FNF,,20061215,599,r,CFS
TLG,D,8,FNF,,20061216,749,r,CFS
TLG,D,8,FNF,,20061217,545,r,CFS
TLG,D,8,FNF,,20061218,346,r,CFS
TLG,D,8,FNF,,20061219,397,r,CFS
TLG,D,8,FNF,,20061220,341,r,CFS
TLG,D,8,FNF,,20061221,496,r,CFS
TLG,D,8,FNF,,20061222,846,r,CFS
TLG,D,8,FNF,,20061223,593,r,CFS
TLG,D,8,FNF,,20061224,543,r,CFS
TLG,D,8,FNF,,20061225,39,r,CFS
TLG,D,8,FNF,,20061226,489,r,CFS
TLG,D,8,FNF,,20061227,"2,153",r,CFS
TLG,D,8,FNF,,20061228,285,r,CFS
TLG,D,8,FNF,,20061229,892,r,CFS
TLG,D,8,FNF,,20061230,-17,r,CFS
TLG,D,8,FNF,,20061231,642,r,CFS
TLG,D,8,FNF,,20070101,671,r,CFS
TLG,D,8,FNF,,20070102,-85,r,CFS
TLG,D,8,FNF,,20070103,521,r,CFS
TLG,D,8,FNF,,20070104,"2,655",r,CFS
TLG,D,8,FNF,,20070105,"1,245",r,CFS
TLG,D,8,FNF,,20070106,390,r,CFS
TLG,D,8,FNF,,20070107,642,r,CFS
TLG,D,8,FNF,,20070108,891,r,CFS
TLG,D,8,FNF,,20070109,331,r,CFS
TLG,D,8,FNF,,20070110,125,r,CFS
TLG,D,8,FNF,,20070111,323,r,CFS
TLG,D,8,FNF,,20070112,120,r,CFS
TLG,D,8,FNF,,20070113,69,r,CFS
TLG,D,8,FNF,,20070114,473,r,CFS
TLG,D,8,FNF,,20070115,171,r,CFS
TLG,D,8,FNF,,20070116,-195,r,CFS
TLG,D,8,FNF,,20070117,797,r,CFS
TLG,D,8,FNF,,20070118,172,r,CFS
TLG,D,8,FNF,,20070119,430,r,CFS
TLG,D,8,FNF,,20070120,-25,r,CFS
TLG,D,8,FNF,,20070121,369,r,CFS
TLG,D,8,FNF,,20070122,545,r,CFS
TLG,D,8,FNF,,20070123,-50,r,CFS
TLG,D,8,FNF,,20070124,606,r,CFS
TLG,D,8,FNF,,20070125,94,r,CFS
TLG,D,8,FNF,,20070126,676,r,CFS
TLG,D,8,FNF,,20070127,471,r,CFS
TLG,D,8,FNF,,20070128,478,r,CFS
TLG,D,8,FNF,,20070129,-4,r,CFS
TLG,D,8,FNF,,20070130,386,r,CFS
TLG,D,8,FNF,,20070131,601,r,CFS
TLG,D,8,FNF,,20070201,249,r,CFS
TLG,D,8,FNF,,20070202,-4,r,CFS
TLG,D,8,FNF,,20070203,471,r,CFS
TLG,D,8,FNF,,20070204,431,r,CFS
TLG,D,8,FNF,,20070205,273,r,CFS
TLG,D,8,FNF,,20070206,276,r,CFS
TLG,D,8,FNF,,20070207,934,r,CFS
TLG,D,8,FNF,,20070208,589,r,CFS
TLG,D,8,FNF,,20070209,"1,422",r,CFS
TLG,D,8,FNF,,20070210,"4,555",r,CFS
TLG,D,8,FNF,,20070211,"7,431",r,CFS
TLG,D,8,FNF,,20070212,"2,801",r,CFS
TLG,D,8,FNF,,20070213,"1,357",r,CFS
TLG,D,8,FNF,,20070214,"1,238",r,CFS
TLG,D,8,FNF,,20070215,"1,196",r,CFS
TLG,D,8,FNF,,20070216,"1,315",r,CFS
TLG,D,8,FNF,,20070217,"1,292",r,CFS
TLG,D,8,FNF,,20070218,"1,484",r,CFS
TLG,D,8,FNF,,20070219,"1,123",r,CFS
TLG,D,8,FNF,,20070220,972,r,CFS
TLG,D,8,FNF,,20070221,448,r,CFS
TLG,D,8,FNF,,20070222,"1,714",r,CFS
TLG,D,8,FNF,,20070223,"1,063",r,CFS
TLG,D,8,FNF,,20070224,"1,347",r,CFS
TLG,D,8,FNF,,20070225,"2,898",r,CFS
TLG,D,8,FNF,,20070226,"2,908",r,CFS
TLG,D,8,FNF,,20070227,"5,410",r,CFS
TLG,D,8,FNF,,20070228,"2,419",r,CFS
TLG,D,8,FNF,,20070301,"1,642",r,CFS
TLG,D,8,FNF,,20070302,"1,217",r,CFS
TLG,D,8,FNF,,20070303,"1,967",r,CFS
TLG,D,8,FNF,,20070304,"1,514",r,CFS
TLG,D,8,FNF,,20070305,"1,420",r,CFS
TLG,D,8,FNF,,20070306,"1,707",r,CFS
TLG,D,8,FNF,,20070307,"1,935",r,CFS
