station_id,duration,sensor_number,sensor_type,date,value,units
TLG,D,8,FNF,1986-04-01,7804,CFS
TLG,D,8,FNF,1986-04-02,6948,CFS
TLG,D,8,FNF,1986-04-03,5797,CFS
TLG,D,8,FNF,1986-04-04,5105,CFS
TLG,D,8,FNF,1986-04-05,4838,CFS
TLG,D,8,FNF,1986-04-06,3188,CFS
TLG,D,8,FNF,1986-04-07,6295,CFS
TLG,D,8,FNF,1986-04-08,4962,CFS
TLG,D,8,FNF,1986-04-09,4008,CFS
TLG,D,8,FNF,1986-04-10,4496,CFS
TLG,D,8,FNF,1986-04-11,4901,CFS
TLG,D,8,FNF,1986-04-12,5655,CFS
TLG,D,8,FNF,1986-04-13,4338,CFS
TLG,D,8,FNF,1986-04-14,4332,CFS
TLG,D,8,FNF,1986-04-15,4499,CFS
TLG,D,8,FNF,1986-04-16,3805,CFS
TLG,D,8,FNF,1986-04-17,3129,CFS
TLG,D,8,FNF,1986-04-18,3650,CFS
TLG,D,8,FNF,1986-04-19,4001,CFS
TLG,D,8,FNF,1986-04-20,4016,CFS
TLG,D,8,FNF,1986-04-21,5847,CFS
TLG,D,8,FNF,1986-04-22,7649,CFS
TLG,D,8,FNF,1986-04-23,8442,CFS
TLG,D,8,FNF,1986-04-24,7077,CFS
TLG,D,8,FNF,1986-04-25,6189,CFS
TLG,D,8,FNF,1986-04-26,5640,CFS
TLG,D,8,FNF,1986-04-27,5019,CFS
TLG,D,8,FNF,1986-04-28,7083,CFS
TLG,D,8,FNF,1986-04-29,8054,CFS
TLG,D,8,FNF,1986-04-30,5833,CFS
TLG,D,8,FNF,1986-05-01,8919,CFS
TLG,D,8,FNF,1986-05-02,7521,CFS
TLG,D,8,FNF,1986-05-03,8487,CFS
TLG,D,8,FNF,1986-05-04,7877,CFS
TLG,D,8,FNF,1986-05-05,5696,CFS
TLG,D,8,FNF,1986-05-06,4675,CFS
TLG,D,8,FNF,1986-05-07,4248,CFS
TLG,D,8,FNF,1986-05-08,4287,CFS
TLG,D,8,FNF,1986-05-09,3282,CFS
TLG,D,8,FNF,1986-05-10,4483,CFS
TLG,D,8,FNF,1986-05-11,5612,CFS
TLG,D,8,FNF,1986-05-12,5669,CFS
TLG,D,8,FNF,1986-05-13,7831,CFS
TLG,D,8,FNF,1986-05-14,7624,CFS
TLG,D,8,FNF,1986-05-15,8088,CFS
TLG,D,8,FNF,1986-05-16,8418,CFS
TLG,D,8,FNF,1986-05-17,9295,CFS
TLG,D,8,FNF,1986-05-18,9717,CFS
TLG,D,8,FNF,1986-05-19,11858,CFS
TLG,D,8,FNF,1986-05-20,11111,CFS
TLG,D,8,FNF,1986-05-21,10638,CFS
TLG,D,8,FNF,1986-05-22,8655,CFS
TLG,D,8,FNF,1986-05-23,7257,CFS
TLG,D,8,FNF,1986-05-24,7158,CFS
TLG,D,8,FNF,1986-05-25,9555,CFS
TLG,D,8,FNF,1986-05-26,12378,CFS
TLG,D,8,FNF,1986-05-27,12461,CFS
TLG,D,8,FNF,1986-05-28,13480,CFS
TLG,D,8,FNF,1986-05-29,15684,CFS
TLG,D,8,FNF,1986-05-30,14407,CFS
TLG,D,8,FNF,1986-05-31,15863,CFS
TLG,D,8,FNF,1986-06-01,15119,CFS
TLG,D,8,FNF,1986-06-02,16448,CFS
TLG,D,8,FNF,1986-06-03,15524,CFS
TLG,D,8,FNF,1986-06-04,13142,CFS
TLG,D,8,FNF,1986-06-05,11639,CFS
TLG,D,8,FNF,1986-06-06,9969,CFS
TLG,D,8,FNF,1986-06-07,9840,CFS
TLG,D,8,FNF,1986-06-08,8875,CFS
TLG,D,8,FNF,1986-06-09,7998,CFS
TLG,D,8,FNF,1986-06-10,6879,CFS
TLG,D,8,FNF,1986-06-11,8580,CFS
TLG,D,8,FNF,1986-06-12,6559,CFS
TLG,D,8,FNF,1986-06-13,9727,CFS
TLG,D,8,FNF,1986-06-14,9361,CFS
TLG,D,8,FNF,1986-06-15,8013,CFS
TLG,D,8,FNF,1986-06-16,8703,CFS
TLG,D,8,FNF,1986-06-17,9015,CFS
TLG,D,8,FNF,1986-06-18,6791,CFS
TLG,D,8,FNF,1986-06-19,7499,CFS
TLG,D,8,FNF,1986-06-20,6508,CFS
TLG,D,8,FNF,1986-06-21,5038,CFS
TLG,D,8,FNF,1986-06-22,6349,CFS
TLG,D,8,FNF,1986-06-23,6764,CFS
TLG,D,8,FNF,1986-06-24,6106,CFS
TLG,D,8,FNF,1986-06-25,5417,CFS
TLG,D,8,FNF,1986-06-26,6771,CFS
TLG,D,8,FNF,1986-06-27,5474,CFS
TLG,D,8,FNF,1986-06-28,5948,CFS
TLG,D,8,FNF,1986-06-29,2303,CFS
TLG,D,8,FNF,1986-06-30,6186,CFS
TLG,D,8,FNF,1986-07-01,5115,CFS
TLG,D,8,FNF,1986-07-02,4359,CFS
TLG,D,8,FNF,1986-07-03,4100,CFS
TLG,D,8,FNF,1986-07-04,3416,CFS
TLG,D,8,FNF,1986-07-05,4995,CFS
TLG,D,8,FNF,1986-07-06,2809,CFS
TLG,D,8,FNF,1986-07-07,3953,CFS
TLG,D,8,FNF,1986-07-08,3233,CFS
TLG,D,8,FNF,1986-07-09,2896,CFS
TLG,D,8,FNF,1986-07-10,1900,CFS
TLG,D,8,FNF,1986-07-11,3658,CFS
TLG,D,8,FNF,1986-07-12,2366,CFS
TLG,D,8,FNF,1986-07-13,2472,CFS
TLG,D,8,FNF,1986-07-14,3137,CFS
TLG,D,8,FNF,1986-07-15,2210,CFS
TLG,D,8,FNF,1986-07-16,2157,CFS
TLG,D,8,FNF,1986-07-17,1528,CFS
TLG,D,8,FNF,1986-07-18,1835,CFS
TLG,D,8,FNF,1986-07-19,1430,CFS
TLG,D,8,FNF,1986-07-20,1744,CFS
TLG,D,8,FNF,1986-07-21,1624,CFS
TLG,D,8,FNF,1986-07-22,914,CFS
TLG,D,8,FNF,1986-07-23,1978,CFS
TLG,D,8,FNF,1986-07-24,1694,CFS
TLG,D,8,FNF,1986-07-25,1612,CFS
TLG,D,8,FNF,1986-07-26,1305,CFS
TLG,D,8,FNF,1986-07-27,830,CFS
TLG,D,8,FNF,1986-07-28,1519,CFS
TLG,D,8,FNF,1986-07-29,1113,CFS
TLG,D,8,FNF,1986-07-30,1189,CFS
TLG,D,8,FNF,1986-07-31,872,CFS
TLG,D,8,FNF,1986-08-01,1243,CFS
TLG,D,8,FNF,1986-08-02,929,CFS
TLG,D,8,FNF,1986-08-03,1571,CFS
TLG,D,8,FNF,1986-08-04,477,CFS
TLG,D,8,FNF,1986-08-05,153,CFS
TLG,D,8,FNF,1986-08-06,-117,CFS
TLG,D,8,FNF,1986-08-07,1252,CFS
TLG,D,8,FNF,1986-08-08,794,CFS
TLG,D,8,FNF,1986-08-09,830,CFS
TLG,D,8,FNF,1986-08-10,339,CFS
TLG,D,8,FNF,1986-08-11,801,CFS
TLG,D,8,FNF,1986-08-12,1284,CFS
TLG,D,8,FNF,1986-08-13,118,CFS
TLG,D,8,FNF,1986-08-14,600,CFS
TLG,D,8,FNF,1986-08-15,193,CFS
TLG,D,8,FNF,1986-08-16,662,CFS
TLG,D,8,FNF,1986-08-17,-267,CFS
TLG,D,8,FNF,1986-08-18,404,CFS
TLG,D,8,FNF,1986-08-19,1374,CFS
TLG,D,8,FNF,1986-08-20,295,CFS
TLG,D,8,FNF,1986-08-21,374,CFS
TLG,D,8,FNF,1986-08-22,389,CFS
TLG,D,8,FNF,1986-08-23,68,CFS
TLG,D,8,FNF,1986-08-24,-42,CFS
TLG,D,8,FNF,1986-08-25,425,CFS
TLG,D,8,FNF,1986-08-26,318,CFS
TLG,D,8,FNF,1986-08-27,808,CFS
TLG,D,8,FNF,1986-08-28,231,CFS
TLG,D,8,FNF,1986-08-29,227,CFS
TLG,D,8,FNF,1986-08-30,-25,CFS
TLG,D,8,FNF,1986-08-31,-502,CFS
TLG,D,8,FNF,1986-09-01,-165,CFS
TLG,D,8,FNF,1986-09-02,2098,CFS
TLG,D,8,FNF,1986-09-03,-527,CFS
TLG,D,8,FNF,1986-09-04,715,CFS
TLG,D,8,FNF,1986-09-05,711,CFS
TLG,D,8,FNF,1986-09-06,12,CFS
TLG,D,8,FNF,1986-09-07,-2922,CFS
TLG,D,8,FNF,1986-09-08,2526,CFS
TLG,D,8,FNF,1986-09-09,449,CFS
TLG,D,8,FNF,1986-09-10,189,CFS
TLG,D,8,FNF,1986-09-11,237,CFS
TLG,D,8,FNF,1986-09-12,160,CFS
TLG,D,8,FNF,1986-09-13,-195,CFS
TLG,D,8,FNF,1986-09-14,-510,CFS
TLG,D,8,FNF,1986-09-15,710,CFS
TLG,D,8,FNF,1986-09-16,-524,CFS
TLG,D,8,FNF,1986-09-17,25,CFS
TLG,D,8,FNF,1986-09-18,670,CFS
TLG,D,8,FNF,1986-09-19,321,CFS
TLG,D,8,FNF,1986-09-20,-166,CFS
TLG,D,8,FNF,1986-09-21,11,CFS
TLG,D,8,FNF,1986-09-22,379,CFS
TLG,D,8,FNF,1986-09-23,-467,CFS
TLG,D,8,FNF,1986-09-24,711,CFS
TLG,D,8,FNF,1986-09-25,1512,CFS
TLG,D,8,FNF,1986-09-26,495,CFS
TLG,D,8,FNF,1986-09-27,700,CFS
TLG,D,8,FNF,1986-09-28,343,CFS
TLG,D,8,FNF,1986-09-29,603,CFS
TLG,D,8,FNF,1986-09-30,1384,CFS
TLG,D,8,FNF,1986-10-01,680,CFS
TLG,D,8,FNF,1986-10-02,711,CFS
TLG,D,8,FNF,1986-10-03,340,CFS
TLG,D,8,FNF,1986-10-04,338,CFS
TLG,D,8,FNF,1986-10-05,-528,CFS
TLG,D,8,FNF,1986-10-06,988,CFS
TLG,D,8,FNF,1986-10-07,-109,CFS
TLG,D,8,FNF,1986-10-08,687,CFS
TLG,D,8,FNF,1986-10-09,732,CFS
TLG,D,8,FNF,1986-10-10,1006,CFS
TLG,D,8,FNF,1986-10-11,-792,CFS
TLG,D,8,FNF,1986-10-12,-14,CFS
TLG,D,8,FNF,1986-10-13,648,CFS
TLG,D,8,FNF,1986-10-14,748,CFS
TLG,D,8,FNF,1986-10-15,712,CFS
TLG,D,8,FNF,1986-10-16,-592,CFS
TLG,D,8,FNF,1986-10-17,143,CFS
TLG,D,8,FNF,1986-10-18,170,CFS
TLG,D,8,FNF,1986-10-19,-70,CFS
TLG,D,8,FNF,1986-10-20,545,CFS
TLG,D,8,FNF,1986-10-21,454,CFS
TLG,D,8,FNF,1986-10-22,-79,CFS
TLG,D,8,FNF,1986-10-23,420,CFS
TLG,D,8,FNF,1986-10-24,482,CFS
TLG,D,8,FNF,1986-10-25,478,CFS
TLG,D,8,FNF,1986-10-26,-759,CFS
TLG,D,8,FNF,1986-10-27,1027,CFS
TLG,D,8,FNF,1986-10-28,27,CFS
TLG,D,8,FNF,1986-10-29,153,CFS
TLG,D,8,FNF,1986-10-30,560,CFS
TLG,D,8,FNF,1986-10-31,134,CFS
TLG,D,8,FNF,1986-11-01,178,CFS
TLG,D,8,FNF,1986-11-02,166,CFS
TLG,D,8,FNF,1986-11-03,217,CFS
TLG,D,8,FNF,1986-11-04,237,CFS
TLG,D,8,FNF,1986-11-05,171,CFS
TLG,D,8,FNF,1986-11-06,80,CFS
TLG,D,8,FNF,1986-11-07,-205,CFS
TLG,D,8,FNF,1986-11-08,-360,CFS
TLG,D,8,FNF,1986-11-09,239,CFS
TLG,D,8,FNF,1986-11-10,178,CFS
TLG,D,8,FNF,1986-11-11,-771,CFS
TLG,D,8,FNF,1986-11-12,590,CFS
TLG,D,8,FNF,1986-11-13,861,CFS
TLG,D,8,FNF,1986-11-14,133,CFS
TLG,D,8,FNF,1986-11-15,-191,CFS
TLG,D,8,FNF,1986-11-16,-718,CFS
TLG,D,8,FNF,1986-11-17,982,CFS
TLG,D,8,FNF,1986-11-18,181,CFS
TLG,D,8,FNF,1986-11-19,274,CFS
TLG,D,8,FNF,1986-11-20,660,CFS
TLG,D,8,FNF,1986-11-21,178,CFS
TLG,D,8,FNF,1986-11-22,174,CFS
TLG,D,8,FNF,1986-11-23,-503,CFS
TLG,D,8,FNF,1986-11-24,835,CFS
TLG,D,8,FNF,1986-11-25,-365,CFS
TLG,D,8,FNF,1986-11-26,654,CFS
TLG,D,8,FNF,1986-11-27,-159,CFS
TLG,D,8,FNF,1986-11-28,59,CFS
TLG,D,8,FNF,1986-11-29,401,CFS
TLG,D,8,FNF,1986-11-30,-547,CFS
TLG,D,8,FNF,1986-12-01,1023,CFS
TLG,D,8,FNF,1986-12-02,416,CFS
TLG,D,8,FNF,1986-12-03,-225,CFS
TLG,D,8,FNF,1986-12-04,-2,CFS
TLG,D,8,FNF,1986-12-05,476,CFS
TLG,D,8,FNF,1986-12-06,768,CFS
TLG,D,8,FNF,1986-12-07,-183,CFS
TLG,D,8,FNF,1986-12-08,-28,CFS
TLG,D,8,FNF,1986-12-09,278,CFS
TLG,D,8,FNF,1986-12-10,193,CFS
TLG,D,8,FNF,1986-12-11,242,CFS
TLG,D,8,FNF,1986-12-12,-314,CFS
TLG,D,8,FNF,1986-12-13,-18,CFS
TLG,D,8,FNF,1986-12-14,-561,CFS
TLG,D,8,FNF,1986-12-15,1129,CFS
TLG,D,8,FNF,1986-12-16,-124,CFS
TLG,D,8,FNF,1986-12-17,72,CFS
TLG,D,8,FNF,1986-12-18,651,CFS
TLG,D,8,FNF,1986-12-19,-710,CFS
TLG,D,8,FNF,1986-12-20,338,CFS
TLG,D,8,FNF,1986-12-21,1,CFS
TLG,D,8,FNF,1986-12-22,483,CFS
TLG,D,8,FNF,1986-12-23,379,CFS
TLG,D,8,FNF,1986-12-24,-246,CFS
TLG,D,8,FNF,1986-12-25,-121,CFS
TLG,D,8,FNF,1986-12-26,244,CFS
TLG,D,8,FNF,1986-12-27,286,CFS
TLG,D,8,FNF,1986-12-28,32,CFS
TLG,D,8,FNF,1986-12-29,-180,CFS
TLG,D,8,FNF,1986-12-30,74,CFS
TLG,D,8,FNF,1986-12-31,-14,CFS
TLG,D,8,FNF,1987-01-01,-312,CFS
TLG,D,8,FNF,1987-01-02,-555,CFS
TLG,D,8,FNF,1987-01-03,1745,CFS
TLG,D,8,FNF,1987-01-04,1199,CFS
TLG,D,8,FNF,1987-01-05,547,CFS
TLG,D,8,FNF,1987-01-06,709,CFS
TLG,D,8,FNF,1987-01-07,-89,CFS
TLG,D,8,FNF,1987-01-08,473,CFS
TLG,D,8,FNF,1987-01-09,-72,CFS
TLG,D,8,FNF,1987-01-10,-1244,CFS
TLG,D,8,FNF,1987-01-11,546,CFS
TLG,D,8,FNF,1987-01-12,-439,CFS
TLG,D,8,FNF,1987-01-13,95,CFS
TLG,D,8,FNF,1987-01-14,36,CFS
TLG,D,8,FNF,1987-01-15,-152,CFS
TLG,D,8,FNF,1987-01-16,219,CFS
TLG,D,8,FNF,1987-01-17,-42,CFS
TLG,D,8,FNF,1987-01-18,-277,CFS
TLG,D,8,FNF,1987-01-19,-41,CFS
TLG,D,8,FNF,1987-01-20,423,CFS
TLG,D,8,FNF,1987-01-21,-145,CFS
TLG,D,8,FNF,1987-01-22,-637,CFS
TLG,D,8,FNF,1987-01-23,132,CFS
TLG,D,8,FNF,1987-01-24,24,CFS
TLG,D,8,FNF,1987-01-25,132,CFS
TLG,D,8,FNF,1987-01-26,12,CFS
TLG,D,8,FNF,1987-01-27,-128,CFS
TLG,D,8,FNF,1987-01-28,485,CFS
TLG,D,8,FNF,1987-01-29,314,CFS
TLG,D,8,FNF,1987-01-30,413,CFS
TLG,D,8,FNF,1987-01-31,-256,CFS
TLG,D,8,FNF,1987-02-01,319,CFS
TLG,D,8,FNF,1987-02-02,297,CFS
TLG,D,8,FNF,1987-02-03,-96,CFS
TLG,D,8,FNF,1987-02-04,252,CFS
TLG,D,8,FNF,1987-02-05,214,CFS
TLG,D,8,FNF,1987-02-06,95,CFS
TLG,D,8,FNF,1987-02-07,8,CFS
TLG,D,8,FNF,1987-02-08,298,CFS
TLG,D,8,FNF,1987-02-09,486,CFS
TLG,D,8,FNF,1987-02-10,-229,CFS
TLG,D,8,FNF,1987-02-11,694,CFS
TLG,D,8,FNF,1987-02-12,1691,CFS
TLG,D,8,FNF,1987-02-13,6879,CFS
TLG,D,8,FNF,1987-02-14,3010,CFS
TLG,D,8,FNF,1987-02-15,1955,CFS
TLG,D,8,FNF,1987-02-16,872,CFS
TLG,D,8,FNF,1987-02-17,920,CFS
TLG,D,8,FNF,1987-02-18,244,CFS
TLG,D,8,FNF,1987-02-19,609,CFS
TLG,D,8,FNF,1987-02-20,22,CFS
TLG,D,8,FNF,1987-02-21,500,CFS
TLG,D,8,FNF,1987-02-22,544,CFS
TLG,D,8,FNF,1987-02-23,280,CFS
TLG,D,8,FNF,1987-02-24,753,CFS
TLG,D,8,FNF,1987-02-25,21,CFS
TLG,D,8,FNF,1987-02-26,690,CFS
TLG,D,8,FNF,1987-02-27,361,CFS
TLG,D,8,FNF,1987-02-28,71,CFS
TLG,D,8,FNF,1987-03-01,556,CFS
TLG,D,8,FNF,1987-03-02,954,CFS
TLG,D,8,FNF,1987-03-03,297,CFS
TLG,D,8,FNF,1987-03-04,-73,CFS
TLG,D,8,FNF,1987-03-05,2712,CFS
TLG,D,8,FNF,1987-03-06,4173,CFS
TLG,D,8,FNF,1987-03-07,2550,CFS
TLG,D,8,FNF,1987-03-08,1734,CFS
TLG,D,8,FNF,1987-03-09,1561,CFS
TLG,D,8,FNF,1987-03-10,779,CFS
TLG,D,8,FNF,1987-03-11,1286,CFS
TLG,D,8,FNF,1987-03-12,1207,CFS
TLG,D,8,FNF,1987-03-13,2570,CFS
TLG,D,8,FNF,1987-03-14,2125,CFS
TLG,D,8,FNF,1987-03-15,2640,CFS
TLG,D,8,FNF,1987-03-16,1622,CFS
TLG,D,8,FNF,1987-03-17,1160,CFS
TLG,D,8,FNF,1987-03-18,1670,CFS
TLG,D,8,FNF,1987-03-19,1105,CFS
TLG,D,8,FNF,1987-03-20,1038,CFS
TLG,D,8,FNF,1987-03-21,1902,CFS
TLG,D,8,FNF,1987-03-22,664,CFS
TLG,D,8,FNF,1987-03-23,1267,CFS
TLG,D,8,FNF,1987-03-24,1225,CFS
TLG,D,8,FNF,1987-03-25,1497,CFS
TLG,D,8,FNF,1987-03-26,886,CFS
TLG,D,8,FNF,1987-03-27,1092,CFS
TLG,D,8,FNF,1987-03-28,1080,CFS
TLG,D,8,FNF,1987-03-29,874,CFS
TLG,D,8,FNF,1987-03-30,1285,CFS
TLG,D,8,FNF,1987-03-31,1904,CFS
TLG,D,8,FNF,1987-04-01,1354,CFS
TLG,D,8,FNF,1987-04-02,2102,CFS
TLG,D,8,FNF,1987-04-03,1539,CFS
TLG,D,8,FNF,1987-04-04,1928,CFS
TLG,D,8,FNF,1987-04-05,1833,CFS
TLG,D,8,FNF,1987-04-06,1771,CFS
TLG,D,8,FNF,1987-04-07,2475,CFS
TLG,D,8,FNF,1987-04-08,2589,CFS
TLG,D,8,FNF,1987-04-09,2979,CFS
TLG,D,8,FNF,1987-04-10,2876,CFS
TLG,D,8,FNF,1987-04-11,3457,CFS
TLG,D,8,FNF,1987-04-12,2984,CFS
TLG,D,8,FNF,1987-04-13,3113,CFS
TLG,D,8,FNF,1987-04-14,3650,CFS
TLG,D,8,FNF,1987-04-15,2848,CFS
TLG,D,8,FNF,1987-04-16,3815,CFS
TLG,D,8,FNF,1987-04-17,3695,CFS
TLG,D,8,FNF,1987-04-18,3999,CFS
TLG,D,8,FNF,1987-04-19,2440,CFS
TLG,D,8,FNF,1987-04-20,2732,CFS
TLG,D,8,FNF,1987-04-21,3037,CFS
TLG,D,8,FNF,1987-04-22,3334,CFS
TLG,D,8,FNF,1987-04-23,3376,CFS
TLG,D,8,FNF,1987-04-24,3672,CFS
TLG,D,8,FNF,1987-04-25,3891,CFS
TLG,D,8,FNF,1987-04-26,4509,CFS
TLG,D,8,FNF,1987-04-27,5257,CFS
TLG,D,8,FNF,1987-04-28,4726,CFS
TLG,D,8,FNF,1987-04-29,5062,CFS
TLG,D,8,FNF,1987-04-30,5577,CFS
TLG,D,8,FNF,1987-05-01,4920,CFS
TLG,D,8,FNF,1987-05-02,2780,CFS
TLG,D,8,FNF,1987-05-03,2260,CFS
TLG,D,8,FNF,1987-05-04,3193,CFS
TLG,D,8,FNF,1987-05-05,4403,CFS
TLG,D,8,FNF,1987-05-06,4550,CFS
TLG,D,8,FNF,1987-05-07,4395,CFS
TLG,D,8,FNF,1987-05-08,4300,CFS
TLG,D,8,FNF,1987-05-09,5208,CFS
TLG,D,8,FNF,1987-05-10,4560,CFS
TLG,D,8,FNF,1987-05-11,5718,CFS
TLG,D,8,FNF,1987-05-12,4876,CFS
TLG,D,8,FNF,1987-05-13,5678,CFS
TLG,D,8,FNF,1987-05-14,4616,CFS
TLG,D,8,FNF,1987-05-15,4535,CFS
TLG,D,8,FNF,1987-05-16,4519,CFS
TLG,D,8,FNF,1987-05-17,4968,CFS
TLG,D,8,FNF,1987-05-18,3772,CFS
TLG,D,8,FNF,1987-05-19,3018,CFS
TLG,D,8,FNF,1987-05-20,3340,CFS
TLG,D,8,FNF,1987-05-21,2529,CFS
TLG,D,8,FNF,1987-05-22,2701,CFS
TLG,D,8,FNF,1987-05-23,1398,CFS
TLG,D,8,FNF,1987-05-24,1928,CFS
TLG,D,8,FNF,1987-05-25,1574,CFS
TLG,D,8,FNF,1987-05-26,1133,CFS
TLG,D,8,FNF,1987-05-27,1221,CFS
TLG,D,8,FNF,1987-05-28,1425,CFS
TLG,D,8,FNF,1987-05-29,798,CFS
TLG,D,8,FNF,1987-05-30,2073,CFS
TLG,D,8,FNF,1987-05-31,1470,CFS
TLG,D,8,FNF,1987-06-01,1549,CFS
TLG,D,8,FNF,1987-06-02,1990,CFS
TLG,D,8,FNF,1987-06-03,2442,CFS
TLG,D,8,FNF,1987-06-04,1509,CFS
TLG,D,8,FNF,1987-06-05,1973,CFS
TLG,D,8,FNF,1987-06-06,1447,CFS
TLG,D,8,FNF,1987-06-07,1653,CFS
TLG,D,8,FNF,1987-06-08,2412,CFS
TLG,D,8,FNF,1987-06-09,1867,CFS
TLG,D,8,FNF,1987-06-10,1689,CFS
TLG,D,8,FNF,1987-06-11,1024,CFS
TLG,D,8,FNF,1987-06-12,1021,CFS
TLG,D,8,FNF,1987-06-13,1575,CFS
TLG,D,8,FNF,1987-06-14,1210,CFS
TLG,D,8,FNF,1987-06-15,750,CFS
TLG,D,8,FNF,1987-06-16,1451,CFS
TLG,D,8,FNF,1987-06-17,268,CFS
TLG,D,8,FNF,1987-06-18,971,CFS
TLG,D,8,FNF,1987-06-19,425,CFS
TLG,D,8,FNF,1987-06-20,787,CFS
TLG,D,8,FNF,1987-06-21,-13,CFS
TLG,D,8,FNF,1987-06-22,688,CFS
TLG,D,8,FNF,1987-06-23,809,CFS
TLG,D,8,FNF,1987-06-24,248,CFS
TLG,D,8,FNF,1987-06-25,701,CFS
TLG,D,8,FNF,1987-06-26,406,CFS
TLG,D,8,FNF,1987-06-27,590,CFS
TLG,D,8,FNF,1987-06-28,847,CFS
TLG,D,8,FNF,1987-06-29,182,CFS
TLG,D,8,FNF,1987-06-30,906,CFS
TLG,D,8,FNF,1987-07-01,182,CFS
TLG,D,8,FNF,1987-07-02,961,CFS
TLG,D,8,FNF,1987-07-03,-408,CFS
TLG,D,8,FNF,1987-07-04,-231,CFS
TLG,D,8,FNF,1987-07-05,177,CFS
TLG,D,8,FNF,1987-07-06,1142,CFS
TLG,D,8,FNF,1987-07-07,483,CFS
TLG,D,8,FNF,1987-07-08,362,CFS
TLG,D,8,FNF,1987-07-09,78,CFS
TLG,D,8,FNF,1987-07-10,149,CFS
TLG,D,8,FNF,1987-07-11,-91,CFS
TLG,D,8,FNF,1987-07-12,-388,CFS
TLG,D,8,FNF,1987-07-13,831,CFS
TLG,D,8,FNF,1987-07-14,833,CFS
TLG,D,8,FNF,1987-07-15,-87,CFS
TLG,D,8,FNF,1987-07-16,-137,CFS
TLG,D,8,FNF,1987-07-17,-138,CFS
TLG,D,8,FNF,1987-07-18,-23,CFS
TLG,D,8,FNF,1987-07-19,58,CFS
TLG,D,8,FNF,1987-07-20,882,CFS
TLG,D,8,FNF,1987-07-21,-641,CFS
TLG,D,8,FNF,1987-07-22,258,CFS
TLG,D,8,FNF,1987-07-23,285,CFS
TLG,D,8,FNF,1987-07-24,218,CFS
TLG,D,8,FNF,1987-07-25,-182,CFS
TLG,D,8,FNF,1987-07-26,-490,CFS
TLG,D,8,FNF,1987-07-27,738,CFS
TLG,D,8,FNF,1987-07-28,-280,CFS
TLG,D,8,FNF,1987-07-29,97,CFS
TLG,D,8,FNF,1987-07-30,615,CFS
TLG,D,8,FNF,1987-07-31,280,CFS
TLG,D,8,FNF,1987-08-01,683,CFS
TLG,D,8,FNF,1987-08-02,-1448,CFS
TLG,D,8,FNF,1987-08-03,1539,CFS
TLG,D,8,FNF,1987-08-04,-1364,CFS
TLG,D,8,FNF,1987-08-05,473,CFS
TLG,D,8,FNF,1987-08-06,223,CFS
TLG,D,8,FNF,1987-08-07,-99,CFS
TLG,D,8,FNF,1987-08-08,64,CFS
TLG,D,8,FNF,1987-08-09,41,CFS
TLG,D,8,FNF,1987-08-10,558,CFS
TLG,D,8,FNF,1987-08-11,-90,CFS
TLG,D,8,FNF,1987-08-12,-39,CFS
TLG,D,8,FNF,1987-08-13,219,CFS
TLG,D,8,FNF,1987-08-14,94,CFS
TLG,D,8,FNF,1987-08-15,216,CFS
TLG,D,8,FNF,1987-08-16,87,CFS
TLG,D,8,FNF,1987-08-17,162,CFS
TLG,D,8,FNF,1987-08-18,-197,CFS
TLG,D,8,FNF,1987-08-19,31,CFS
TLG,D,8,FNF,1987-08-20,72,CFS
TLG,D,8,FNF,1987-08-21,77,CFS
TLG,D,8,FNF,1987-08-22,21,CFS
TLG,D,8,FNF,1987-08-23,198,CFS
TLG,D,8,FNF,1987-08-24,215,CFS
TLG,D,8,FNF,1987-08-25,-8,CFS
TLG,D,8,FNF,1987-08-26,-84,CFS
TLG,D,8,FNF,1987-08-27,618,CFS
TLG,D,8,FNF,1987-08-28,105,CFS
TLG,D,8,FNF,1987-08-29,281,CFS
TLG,D,8,FNF,1987-08-30,136,CFS
TLG,D,8,FNF,1987-08-31,183,CFS
TLG,D,8,FNF,1987-09-01,42,CFS
TLG,D,8,FNF,1987-09-02,305,CFS
TLG,D,8,FNF,1987-09-03,-179,CFS
TLG,D,8,FNF,1987-09-04,433,CFS
TLG,D,8,FNF,1987-09-05,69,CFS
TLG,D,8,FNF,1987-09-06,-80,CFS
TLG,D,8,FNF,1987-09-07,-298,CFS
TLG,D,8,FNF,1987-09-08,223,CFS
TLG,D,8,FNF,1987-09-09,-46,CFS
TLG,D,8,FNF,1987-09-10,239,CFS
TLG,D,8,FNF,1987-09-11,-148,CFS
TLG,D,8,FNF,1987-09-12,105,CFS
TLG,D,8,FNF,1987-09-13,-242,CFS
TLG,D,8,FNF,1987-09-14,321,CFS
TLG,D,8,FNF,1987-09-15,-245,CFS
TLG,D,8,FNF,1987-09-16,-96,CFS
TLG,D,8,FNF,1987-09-17,109,CFS
TLG,D,8,FNF,1987-09-18,613,CFS
TLG,D,8,FNF,1987-09-19,-455,CFS
TLG,D,8,FNF,1987-09-20,103,CFS
TLG,D,8,FNF,1987-09-21,378,CFS
TLG,D,8,FNF,1987-09-22,46,CFS
TLG,D,8,FNF,1987-09-23,69,CFS
TLG,D,8,FNF,1987-09-24,11,CFS
TLG,D,8,FNF,1987-09-25,-231,CFS
TLG,D,8,FNF,1987-09-26,-257,CFS
TLG,D,8,FNF,1987-09-27,42,CFS
